cell,UMAP_1,UMAP_2,celltype,group
c35967,8.8429,4.8642,smooth muscle cells,Control
c35968,2.4493,3.5386,smooth muscle cells,HF
c35969,8.003,2.2557,smooth muscle cells,Control
c35970,7.3336,4.6589,smooth muscle cells,Control
c35971,7.2526,6.0539,smooth muscle cells,Control
c35972,6.9907,5.0969,smooth muscle cells,HF
c35973,6.7653,2.7203,smooth muscle cells,Control
c35974,5.4076,3.8575,smooth muscle cells,Control
c35975,7.1764,4.466,smooth muscle cells,Control
c35976,7.2585,3.0256,smooth muscle cells,HF
c35977,6.0473,3.8782,smooth muscle cells,Control
c35978,3.8334,4.871,smooth muscle cells,Control
c35979,3.9276,4.5659,smooth muscle cells,Control
c35980,5.5746,1.9943,smooth muscle cells,HF
c35981,7.463,2.0642,smooth muscle cells,Control
c35982,5.6743,4.0189,smooth muscle cells,Control
c35983,6.5799,2.6118,smooth muscle cells,Control
c35984,5.0338,1.8019,smooth muscle cells,HF
c35985,7.0291,3.2852,smooth muscle cells,Control
c35986,6.0465,2.623,smooth muscle cells,Control
c35987,5.0448,4.4025,smooth muscle cells,Control
c35988,4.6017,3.0367,smooth muscle cells,HF
c35989,6.5937,4.9191,smooth muscle cells,Control
c35990,6.6263,3.98,smooth muscle cells,Control
c35991,6.8757,1.8002,smooth muscle cells,Control
c35992,7.1377,3.4331,smooth muscle cells,HF
c35993,3.4101,4.5821,smooth muscle cells,Control
c35994,5.3588,4.4492,smooth muscle cells,Control
c35995,8.4359,3.4968,smooth muscle cells,Control
c35996,3.0465,3.1013,smooth muscle cells,HF
c35997,7.9376,2.2115,smooth muscle cells,Control
c35998,6.0842,4.4312,smooth muscle cells,Control
c35999,5.7464,2.8516,smooth muscle cells,Control
c36000,8.0684,4.9541,smooth muscle cells,HF
c36001,3.8683,2.6861,smooth muscle cells,Control
c36002,2.9133,4.6326,smooth muscle cells,Control
c36003,6.5644,3.7695,smooth muscle cells,Control
c36004,8.1675,5.075,smooth muscle cells,HF
c36005,6.5262,4.9882,smooth muscle cells,Control
c36006,5.7132,4.327,smooth muscle cells,Control
c36007,7.7731,4.1294,smooth muscle cells,Control
c36008,5.7295,2.8996,smooth muscle cells,HF
c36009,5.4726,3.3882,smooth muscle cells,Control
c36010,5.5056,1.5351,smooth muscle cells,Control
c36011,5.8244,5.66,smooth muscle cells,Control
c36012,5.7228,3.8628,smooth muscle cells,HF
c36013,6.422,4.1672,smooth muscle cells,Control
c36014,6.756,2.6503,smooth muscle cells,Control
c36015,7.6452,3.9402,smooth muscle cells,Control
c36016,8.9742,5.7434,smooth muscle cells,HF
c36017,6.9852,4.1704,smooth muscle cells,Control
c36018,5.7993,3.2321,smooth muscle cells,Control
c36019,5.8833,3.6091,smooth muscle cells,Control
c36020,7.4106,4.9035,smooth muscle cells,HF
c36021,6.0725,3.7695,smooth muscle cells,Control
c36022,6.2578,5.2492,smooth muscle cells,Control
c36023,6.2079,3.8943,smooth muscle cells,Control
c36024,6.0556,5.018,smooth muscle cells,HF
c36025,6.6888,4.5017,smooth muscle cells,Control
c36026,4.3519,3.5174,smooth muscle cells,Control
c36027,6.5887,3.7801,smooth muscle cells,Control
c36028,6.4967,3.915,smooth muscle cells,HF
c36029,7.7235,2.0829,smooth muscle cells,Control
c36030,7.3249,4.2957,smooth muscle cells,Control
c36031,6.3563,2.3133,smooth muscle cells,Control
c36032,7.6481,4.8168,smooth muscle cells,HF
c36033,5.9604,6.3157,smooth muscle cells,Control
c36034,7.861,3.7938,smooth muscle cells,Control
c36035,6.2438,4.6217,smooth muscle cells,Control
c36036,8.2618,3.732,smooth muscle cells,HF
c36037,5.0117,2.7366,smooth muscle cells,Control
c36038,4.7086,2.5273,smooth muscle cells,Control
c36039,5.5449,2.9314,smooth muscle cells,Control
c36040,7.246,3.2751,smooth muscle cells,HF
c36041,7.0704,3.8728,smooth muscle cells,Control
c36042,8.3794,4.1145,smooth muscle cells,Control
c36043,6.5101,2.3135,smooth muscle cells,Control
c36044,9.4144,3.8769,smooth muscle cells,HF
c36045,5.2009,1.5687,smooth muscle cells,Control
c36046,7.7994,3.5352,smooth muscle cells,Control
c36047,4.8614,2.6212,smooth muscle cells,Control
c36048,6.2401,5.3029,smooth muscle cells,HF
c36049,7.027,2.6455,smooth muscle cells,Control
c36050,5.5332,3.7677,smooth muscle cells,Control
c36051,5.3188,2.4952,smooth muscle cells,Control
c36052,6.25,3.7245,smooth muscle cells,HF
c36053,5.4919,3.1929,smooth muscle cells,Control
c36054,6.3848,5.2577,smooth muscle cells,Control
c36055,6.2974,3.6202,smooth muscle cells,Control
c36056,4.477,2.274,smooth muscle cells,HF
c36057,6.0382,6.0392,smooth muscle cells,Control
c36058,5.6583,4.5365,smooth muscle cells,Control
c36059,5.0829,4.6776,smooth muscle cells,Control
c36060,6.1611,4.8203,smooth muscle cells,HF
c36061,5.6386,3.4396,smooth muscle cells,Control
c36062,7.0448,4.1683,smooth muscle cells,Control
c36063,6.6033,5.6287,smooth muscle cells,Control
c36064,8.6646,5.8033,smooth muscle cells,HF
c36065,7.0869,2.09,smooth muscle cells,Control
c36066,5.6688,2.9981,smooth muscle cells,Control
c36067,7.8033,3.8214,smooth muscle cells,Control
c36068,4.8645,2.764,smooth muscle cells,HF
c36069,6.7205,3.3526,smooth muscle cells,Control
c36070,7.1556,3.5011,smooth muscle cells,Control
c36071,5.0308,3.4369,smooth muscle cells,Control
c36072,6.9886,4.1273,smooth muscle cells,HF
c36073,5.83,3.3267,smooth muscle cells,Control
c36074,6.4404,3.7613,smooth muscle cells,Control
c36075,7.9994,4.8118,smooth muscle cells,Control
c36076,7.8771,3.0531,smooth muscle cells,HF
c36077,6.3646,2.2889,smooth muscle cells,Control
c36078,7.9122,5.3761,smooth muscle cells,Control
c36079,5.9556,5.1616,smooth muscle cells,Control
c36080,4.0545,1.5138,smooth muscle cells,HF
c36081,6.882,2.5505,smooth muscle cells,Control
c36082,7.0027,3.3527,smooth muscle cells,Control
c36083,3.8534,4.1797,smooth muscle cells,Control
c36084,7.0713,3.4987,smooth muscle cells,HF
c36085,3.3671,4.6429,smooth muscle cells,Control
c36086,8.102,3.8497,smooth muscle cells,Control
c36087,5.4133,3.5173,smooth muscle cells,Control
c36088,4.5997,4.2551,smooth muscle cells,HF
c36089,6.118,4.6027,smooth muscle cells,Control
c36090,5.8264,5.665,smooth muscle cells,Control
c36091,7.3161,3.052,smooth muscle cells,Control
c36092,6.8562,4.1484,smooth muscle cells,HF
c36093,7.4878,3.0269,smooth muscle cells,Control
c36094,7.5152,3.9337,smooth muscle cells,Control
c36095,5.1316,2.8299,smooth muscle cells,Control
c36096,7.7526,3.6151,smooth muscle cells,HF
c36097,8.737,1.4829,smooth muscle cells,Control
c36098,7.8396,3.1703,smooth muscle cells,Control
c36099,6.8702,4.8757,smooth muscle cells,Control
c36100,8.4083,2.5427,smooth muscle cells,HF
c36101,6.2369,1.0684,smooth muscle cells,Control
c36102,6.2498,4.2721,smooth muscle cells,Control
c36103,7.4072,2.4598,smooth muscle cells,Control
c36104,6.4226,3.974,smooth muscle cells,HF
c36105,8.3825,7.4896,smooth muscle cells,Control
c36106,3.4578,2.7192,smooth muscle cells,Control
c36107,9.1504,4.3173,smooth muscle cells,Control
c36108,6.7916,3.5916,smooth muscle cells,HF
c36109,3.7002,3.3248,smooth muscle cells,Control
c36110,6.5686,3.6762,smooth muscle cells,Control
c36111,6.1129,2.4265,smooth muscle cells,Control
c36112,5.2634,2.9737,smooth muscle cells,HF
c36113,6.9159,5.0012,smooth muscle cells,Control
c36114,6.2974,5.2517,smooth muscle cells,Control
c36115,7.3949,3.2511,smooth muscle cells,Control
c36116,8.0441,2.7797,smooth muscle cells,HF
c36117,6.7893,3.8631,smooth muscle cells,Control
c36118,6.6054,4.4423,smooth muscle cells,Control
c36119,6.7761,4.6247,smooth muscle cells,Control
c36120,8.7675,4.0228,smooth muscle cells,HF
c36121,7.356,4.9994,smooth muscle cells,Control
c36122,4.1097,3.8985,smooth muscle cells,Control
c36123,4.223,3.4195,smooth muscle cells,Control
c36124,3.557,5.2896,smooth muscle cells,HF
c36125,5.473,3.3682,smooth muscle cells,Control
c36126,6.0908,2.5276,smooth muscle cells,Control
c36127,5.414,2.0641,smooth muscle cells,Control
c36128,5.3509,2.9384,smooth muscle cells,HF
c36129,5.9102,3.6282,smooth muscle cells,Control
c36130,6.519,4.3417,smooth muscle cells,Control
c36131,5.7343,2.3483,smooth muscle cells,Control
c36132,6.8327,2.8153,smooth muscle cells,HF
c36133,6.8536,3.413,smooth muscle cells,Control
c36134,9.3591,3.4233,smooth muscle cells,Control
c36135,7.4407,2.1335,smooth muscle cells,Control
c36136,6.283,3.3367,smooth muscle cells,HF
c36137,6.0324,3.0037,smooth muscle cells,Control
c36138,6.2709,3.8688,smooth muscle cells,Control
c36139,6.8063,2.7412,smooth muscle cells,Control
c36140,6.8747,4.7423,smooth muscle cells,HF
c36141,5.7002,4.5314,smooth muscle cells,Control
c36142,6.7081,4.8913,smooth muscle cells,Control
c36143,6.0539,4.2802,smooth muscle cells,Control
c36144,5.9672,5.6756,smooth muscle cells,HF
c36145,7.3505,6.1517,smooth muscle cells,Control
c36146,6.2308,2.5864,smooth muscle cells,Control
c36147,9.2228,2.7061,smooth muscle cells,Control
c36148,5.8842,4.1837,smooth muscle cells,HF
c36149,7.4736,5.1989,smooth muscle cells,Control
c36150,7.178,0.5894,smooth muscle cells,Control
c36151,4.8152,2.6039,smooth muscle cells,Control
c36152,6.4733,4.0222,smooth muscle cells,HF
c36153,5.999,3.7717,smooth muscle cells,Control
c36154,5.2579,3.599,smooth muscle cells,Control
c36155,6.6633,3.7487,smooth muscle cells,Control
c36156,5.1999,4.4534,smooth muscle cells,HF
c36157,6.651,3.7497,smooth muscle cells,Control
c36158,5.9439,4.3989,smooth muscle cells,Control
c36159,6.0607,5.1751,smooth muscle cells,Control
c36160,5.5329,4.8149,smooth muscle cells,HF
c36161,7.633,1.9396,smooth muscle cells,Control
c36162,3.8088,4.5579,smooth muscle cells,Control
c36163,6.6229,3.9916,smooth muscle cells,Control
c36164,4.5849,5.2257,smooth muscle cells,HF
c36165,8.2982,3.2,smooth muscle cells,Control
c36166,5.7611,3.0725,smooth muscle cells,Control
c36167,4.7297,1.5108,smooth muscle cells,Control
c36168,6.1681,1.8795,smooth muscle cells,HF
c36169,6.0026,3.5998,smooth muscle cells,Control
c36170,5.5605,4.7115,smooth muscle cells,Control
c36171,6.1895,4.5891,smooth muscle cells,Control
c36172,6.0259,4.5579,smooth muscle cells,HF
c36173,7.3116,4.2146,smooth muscle cells,Control
c36174,5.1885,1.8601,smooth muscle cells,Control
c36175,4.814,2.1627,smooth muscle cells,Control
c36176,7.6236,3.4412,smooth muscle cells,HF
c36177,6.3373,2.7835,smooth muscle cells,Control
c36178,6.2089,4.683,smooth muscle cells,Control
c36179,5.0122,3.4356,smooth muscle cells,Control
c36180,5.0188,4.6439,smooth muscle cells,HF
c36181,5.5908,2.9155,smooth muscle cells,Control
c36182,5.8755,4.8442,smooth muscle cells,Control
c36183,7.4363,1.2894,smooth muscle cells,Control
c36184,6.4416,3.3516,smooth muscle cells,HF
c36185,8.3726,6.7311,smooth muscle cells,Control
c36186,5.2123,4.1239,smooth muscle cells,Control
c36187,7.8238,3.7529,smooth muscle cells,Control
c36188,5.4424,3.3895,smooth muscle cells,HF
c36189,3.4539,4.0174,smooth muscle cells,Control
c36190,6.589,3.8202,smooth muscle cells,Control
c36191,8.1469,4.1822,smooth muscle cells,Control
c36192,7.1079,5.7975,smooth muscle cells,HF
c36193,4.6573,0.9655,smooth muscle cells,Control
c36194,7.5618,2.3752,smooth muscle cells,Control
c36195,6.4208,3.8814,smooth muscle cells,Control
c36196,10.1032,4.7624,smooth muscle cells,HF
c36197,6.9288,2.8799,smooth muscle cells,Control
c36198,3.6517,2.8531,smooth muscle cells,Control
c36199,9.2223,3.1023,smooth muscle cells,Control
c36200,6.8209,3.3704,smooth muscle cells,HF
c36201,8.8275,3.3226,smooth muscle cells,Control
c36202,8.8059,0.963,smooth muscle cells,Control
c36203,7.4646,3.2806,smooth muscle cells,Control
c36204,7.4422,4.6677,smooth muscle cells,HF
c36205,5.5223,5.9855,smooth muscle cells,Control
c36206,4.7938,3.082,smooth muscle cells,Control
c36207,4.5324,5.2881,smooth muscle cells,Control
c36208,6.2862,3.5735,smooth muscle cells,HF
c36209,6.7613,3.5022,smooth muscle cells,Control
c36210,5.7256,5.7875,smooth muscle cells,Control
c36211,4.6175,5.4553,smooth muscle cells,Control
c36212,5.4305,4.4904,smooth muscle cells,HF
c36213,5.6575,3.7478,smooth muscle cells,Control
c36214,3.0411,4.0336,smooth muscle cells,Control
c36215,5.644,4.8202,smooth muscle cells,Control
c36216,8.1811,3.5967,smooth muscle cells,HF
c36217,5.5941,1.788,smooth muscle cells,Control
c36218,5.7462,4.247,smooth muscle cells,Control
c36219,7.313,3.5136,smooth muscle cells,Control
c36220,6.3568,4.7087,smooth muscle cells,HF
c36221,4.0384,5.539,smooth muscle cells,Control
c36222,4.7446,3.8775,smooth muscle cells,Control
c36223,6.6981,2.1981,smooth muscle cells,Control
c36224,6.9284,5.1731,smooth muscle cells,HF
c36225,6.9567,3.8223,smooth muscle cells,Control
c36226,5.7963,4.0585,smooth muscle cells,Control
c36227,3.1117,3.9104,smooth muscle cells,Control
c36228,4.8869,3.6699,smooth muscle cells,HF
c36229,8.2026,2.5982,smooth muscle cells,Control
c36230,6.9662,3.9264,smooth muscle cells,Control
c36231,5.4839,6.0146,smooth muscle cells,Control
c36232,6.9443,4.2761,smooth muscle cells,HF
c36233,9.2083,5.0769,smooth muscle cells,Control
c36234,5.224,3.1312,smooth muscle cells,Control
c36235,6.1182,2.9226,smooth muscle cells,Control
c36236,7.7576,4.2482,smooth muscle cells,HF
c36237,7.2532,3.9062,smooth muscle cells,Control
c36238,8.1873,3.3245,smooth muscle cells,Control
c36239,5.768,3.4558,smooth muscle cells,Control
c36240,6.701,3.9056,smooth muscle cells,HF
c36241,7.2824,3.9226,smooth muscle cells,Control
c36242,7.1598,5.4321,smooth muscle cells,Control
c36243,4.8722,5.2896,smooth muscle cells,Control
c36244,4.9243,5.1175,smooth muscle cells,HF
c36245,6.2206,3.4771,smooth muscle cells,Control
c36246,6.4098,3.9818,smooth muscle cells,Control
c36247,7.1505,2.1513,smooth muscle cells,Control
c36248,6.0411,3.4822,smooth muscle cells,HF
c36249,7.1364,4.5143,smooth muscle cells,Control
c36250,5.6692,6.1822,smooth muscle cells,Control
c36251,6.2578,4.6653,smooth muscle cells,Control
c36252,5.2925,3.3693,smooth muscle cells,HF
c36253,4.3018,4.0856,smooth muscle cells,Control
c36254,6.0806,3.3283,smooth muscle cells,Control
c36255,7.2707,4.5535,smooth muscle cells,Control
c36256,7.7005,2.8857,smooth muscle cells,HF
c36257,6.6774,4.3718,smooth muscle cells,Control
c36258,5.3946,4.3517,smooth muscle cells,Control
c36259,7.2246,2.3808,smooth muscle cells,Control
c36260,7.3867,4.6015,smooth muscle cells,HF
c36261,3.7186,2.936,smooth muscle cells,Control
c36262,6.8431,2.4163,smooth muscle cells,Control
c36263,4.3634,4.9433,smooth muscle cells,Control
c36264,4.7684,2.4036,smooth muscle cells,HF
c36265,5.1516,3.3025,smooth muscle cells,Control
c36266,7.7885,3.6307,smooth muscle cells,Control
c36267,5.8288,2.7666,smooth muscle cells,Control
c36268,4.9424,3.2877,smooth muscle cells,HF
c36269,4.5854,5.3711,smooth muscle cells,Control
c36270,5.89,2.1156,smooth muscle cells,Control
c36271,5.6812,4.519,smooth muscle cells,Control
c36272,6.5564,2.1838,smooth muscle cells,HF
c36273,5.4981,2.375,smooth muscle cells,Control
c36274,7.3888,6.062,smooth muscle cells,Control
c36275,8.5222,1.551,smooth muscle cells,Control
c36276,5.6506,4.1573,smooth muscle cells,HF
c36277,6.7084,3.2917,smooth muscle cells,Control
c36278,6.6372,4.2595,smooth muscle cells,Control
c36279,4.9545,4.3122,smooth muscle cells,Control
c36280,5.4809,3.5368,smooth muscle cells,HF
c36281,5.9196,4.5283,smooth muscle cells,Control
c36282,5.59,4.0629,smooth muscle cells,Control
c36283,2.8844,3.8663,smooth muscle cells,Control
c36284,4.6559,3.6632,smooth muscle cells,HF
c36285,4.8708,3.5509,smooth muscle cells,Control
c36286,7.3834,2.7092,smooth muscle cells,Control
c36287,4.7147,3.7504,smooth muscle cells,Control
c36288,6.4357,5.5235,smooth muscle cells,HF
c36289,5.6122,3.3159,smooth muscle cells,Control
c36290,6.178,3.4029,smooth muscle cells,Control
c36291,5.6067,3.7094,smooth muscle cells,Control
c36292,6.5948,2.2443,smooth muscle cells,HF
c36293,6.3313,1.6883,smooth muscle cells,Control
c36294,7.5144,4.283,smooth muscle cells,Control
c36295,5.0939,4.4467,smooth muscle cells,Control
c36296,7.4402,5.6692,smooth muscle cells,HF
c36297,6.1729,3.8461,smooth muscle cells,Control
c36298,7.1834,2.9917,smooth muscle cells,Control
c36299,6.4347,2.911,smooth muscle cells,Control
c36300,6.1535,1.889,smooth muscle cells,HF
c36301,6.9914,4.1217,smooth muscle cells,Control
c36302,7.1256,4.2304,smooth muscle cells,Control
c36303,7.481,5.0034,smooth muscle cells,Control
c36304,4.1917,3.6476,smooth muscle cells,HF
c36305,7.3687,3.7058,smooth muscle cells,Control
c36306,5.8768,6.2658,smooth muscle cells,Control
c36307,7.0877,3.5764,smooth muscle cells,Control
c36308,6.7133,4.8312,smooth muscle cells,HF
c36309,5.7551,4.0178,smooth muscle cells,Control
c36310,3.7014,2.3972,smooth muscle cells,Control
c36311,5.5705,2.486,smooth muscle cells,Control
c36312,5.5464,5.5269,smooth muscle cells,HF
c36313,4.7286,4.3472,smooth muscle cells,Control
c36314,6.9169,5.262,smooth muscle cells,Control
c36315,5.9105,3.4124,smooth muscle cells,Control
c36316,7.2146,3.8596,smooth muscle cells,HF
c36317,5.1498,1.6616,smooth muscle cells,Control
c36318,6.1714,3.6057,smooth muscle cells,Control
c36319,6.4522,3.6512,smooth muscle cells,Control
c36320,3.7395,4.7764,smooth muscle cells,HF
c36321,6.778,2.7037,smooth muscle cells,Control
c36322,5.4192,2.6209,smooth muscle cells,Control
c36323,5.8483,4.1707,smooth muscle cells,Control
c36324,5.0207,3.4558,smooth muscle cells,HF
c36325,6.5619,4.0944,smooth muscle cells,Control
c36326,6.2208,3.5207,smooth muscle cells,Control
c36327,6.6021,3.7273,smooth muscle cells,Control
c36328,2.9805,3.1374,smooth muscle cells,HF
c36329,7.8266,4.7703,smooth muscle cells,Control
c36330,6.2054,3.1993,smooth muscle cells,Control
c36331,7.6388,3.9974,smooth muscle cells,Control
c36332,6.9657,3.8932,smooth muscle cells,HF
c36333,5.5563,4.5549,smooth muscle cells,Control
c36334,7.6654,4.358,smooth muscle cells,Control
c36335,4.2889,3.3348,smooth muscle cells,Control
c36336,6.5319,3.9265,smooth muscle cells,HF
c36337,7.1952,4.4905,smooth muscle cells,Control
c36338,7.0321,4.2714,smooth muscle cells,Control
c36339,5.8531,4.5407,smooth muscle cells,Control
c36340,8.795,3.6897,smooth muscle cells,HF
c36341,7.1852,4.2796,smooth muscle cells,Control
c36342,3.5174,4.9555,smooth muscle cells,Control
c36343,4.5706,4.3678,smooth muscle cells,Control
c36344,5.811,3.928,smooth muscle cells,HF
c36345,5.4642,1.7288,smooth muscle cells,Control
c36346,4.6254,3.5324,smooth muscle cells,Control
c36347,4.3938,5.7878,smooth muscle cells,Control
c36348,7.8459,2.7741,smooth muscle cells,HF
c36349,8.0833,3.5708,smooth muscle cells,Control
c36350,5.4047,4.2925,smooth muscle cells,Control
c36351,5.5412,4.6591,smooth muscle cells,Control
c36352,8.1483,3.792,smooth muscle cells,HF
c36353,6.6996,2.7782,smooth muscle cells,Control
c36354,6.2369,2.1667,smooth muscle cells,Control
c36355,4.1131,4.0018,smooth muscle cells,Control
c36356,8.0459,4.4828,smooth muscle cells,HF
c36357,3.7517,5.7294,smooth muscle cells,Control
c36358,5.5613,4.664,smooth muscle cells,Control
c36359,5.9352,3.3107,smooth muscle cells,Control
c36360,6.1769,4.2906,smooth muscle cells,HF
c36361,6.2803,3.0193,smooth muscle cells,Control
c36362,6.5257,5.3144,smooth muscle cells,Control
c36363,6.3169,3.647,smooth muscle cells,Control
c36364,4.7278,7.0007,smooth muscle cells,HF
c36365,5.0862,2.4714,smooth muscle cells,Control
c36366,6.8693,3.9857,smooth muscle cells,Control
c36367,6.4859,4.6021,smooth muscle cells,Control
c36368,8.3309,0.6452,smooth muscle cells,HF
c36369,4.4314,3.3937,smooth muscle cells,Control
c36370,5.8119,3.0145,smooth muscle cells,Control
c36371,6.5133,2.6376,smooth muscle cells,Control
