genome,species,domain,representative_flag
BATS_SAMN07137110_METAG_HLBLGEIB,2898_1,Bacteria,FALSE
BATS_SAMN07137110_METAG_ABKICGDL,3094_1,Bacteria,FALSE
BATS_SAMN07137110_METAG_GHDKFCPD,3080_1,Bacteria,FALSE
BATS_SAMN07137110_METAG_IKNBFAKG,3003_1,Bacteria,FALSE
BATS_SAMN07137110_METAG_LACGBGKD,4216_1,Bacteria,FALSE
BATS_SAMN07137110_METAG_LICKEKPK,3895_1,Bacteria,FALSE
BATS_SAMN07137110_METAG_NNOICBMG,4595_1,Bacteria,FALSE
BGEO_SAMN07136653_METAG_MPDNGHIE,3018_1,Bacteria,FALSE
BGEO_SAMN07136653_METAG_IMFGBDCA,4902_1,Bacteria,FALSE
BGEO_SAMN07136630_METAG_OMOMDHGD,2753_2,Archaea,FALSE
BGEO_SAMN07136630_METAG_NCGNKDHB,5044_2,Bacteria,FALSE
BGEO_SAMN07136630_METAG_DGCMOKEB,2203_1,Archaea,FALSE
BGEO_SAMN07136630_METAG_NKPDIFKO,3004_1,Bacteria,FALSE
BGEO_SAMN07136630_METAG_ECKAIHAB,2354_1,Bacteria,FALSE
BGEO_SAMN07136630_METAG_IOCKKKMG,2904_2,Bacteria,FALSE
BGEO_SAMN07136630_METAG_NBEHBKDC,4852_1,Bacteria,FALSE
BGEO_SAMN07136630_METAG_OFEAFKFH,2347_1,Bacteria,FALSE
BGEO_SAMN07136630_METAG_CPOGMAPP,3003_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_CKMOIMIM,2317_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_BKLEJHFN,2472_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_BNBKOHOM,5044_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_CCJJNHEM,6102_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_POCIEIMD,4517_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_GOLGJAEL,6122_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_BMHJPNPN,3274_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_EKOOMMMP,6350_2,Bacteria,FALSE
BGEO_SAMN07136516_METAG_CNEPPODE,2898_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_LDLKBPEF,5058_2,Bacteria,FALSE
BGEO_SAMN07136516_METAG_FHKPLGHH,2753_2,Archaea,FALSE
BGEO_SAMN07136516_METAG_LHNBDENP,6268_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_OPHLDMDC,2308_1,Bacteria,FALSE
BGEO_SAMN07136516_METAG_GHMCENEP,2092_2,Archaea,FALSE
BGEO_SAMN07136516_METAG_ENJCDLGO,4515_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_DJAMMILK,6340_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_HIBALACO,6332_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_DMJOGEDE,3004_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_HILKLBEA,108_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_FDHMOHGO,119_2,Bacteria,FALSE
BATS_SAMN07137117_METAG_JGAFCDIE,2753_2,Archaea,FALSE
BATS_SAMN07137117_METAG_PPBNLOMN,6279_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_CGCEJCIP,6263_2,Bacteria,TRUE
BATS_SAMN07137117_METAG_JPEHJABO,2761_1,Archaea,FALSE
BATS_SAMN07137117_METAG_FGFBGKOL,1475_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_IGEHBHFA,4204_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_MGHBOCAC,67_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_DHDGFNHE,2904_1,Bacteria,FALSE
BATS_SAMN07137117_METAG_BOOAPIKK,2307_1,Bacteria,FALSE
BGEO_SAMN07136887_METAG_KAJBFLIP,3084_2,Bacteria,FALSE
BGEO_SAMN07136887_METAG_JKIEOKFP,2731_2,Archaea,FALSE
BGEO_SAMN07136887_METAG_GMHBEPEF,3088_2,Bacteria,FALSE
BGEO_SAMN07136887_METAG_OJHFCCDJ,2739_1,Archaea,FALSE
BGEO_SAMN07136887_METAG_DEDMAMJB,4535_1,Bacteria,FALSE
HOTS_SAMN07137036_METAG_EBJJJFLD,2753_2,Archaea,FALSE
HOTS_SAMN07137036_METAG_JLPOBBPM,2354_1,Bacteria,FALSE
HOTS_SAMN07137036_METAG_LDILKIEJ,2379_1,Bacteria,FALSE
HOTS_SAMN07137036_METAG_KONNKMNG,2351_2,Bacteria,FALSE
HOTS_SAMN07137036_METAG_ADGLLOFI,2202_1,Archaea,FALSE
HOTS_SAMN07137036_METAG_EODONAAN,2904_1,Bacteria,FALSE
BGEO_SAMN07136723_METAG_JJIKILKA,3018_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_IJLGNFLF,2753_2,Archaea,FALSE
HOTS_SAMN07137003_METAG_EDDLDMJJ,2720_2,Archaea,FALSE
HOTS_SAMN07137003_METAG_HAPDBBPI,2354_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_NFGMNEKO,2762_1,Archaea,FALSE
HOTS_SAMN07137003_METAG_AJJMPDFP,6332_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_CEAHHGIP,6340_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_NENEGDMI,1989_1,Archaea,FALSE
HOTS_SAMN07137003_METAG_HCFOEFIN,3004_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_FODFGLEJ,3064_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_HPNLFMFA,3277_1,Bacteria,FALSE
HOTS_SAMN07137003_METAG_DMIPCMIH,2904_2,Bacteria,FALSE
HOTS_SAMN07137003_METAG_GJBKHEGM,6103_1,Bacteria,FALSE
BGEO_SAMN07136787_METAG_BFJIPMJJ,6116_1,Bacteria,FALSE
BGEO_SAMN07136787_METAG_GJLBJKOL,3004_1,Bacteria,FALSE
BGEO_SAMN07136787_METAG_IPJNMKBC,3018_1,Bacteria,FALSE
BGEO_SAMN07136787_METAG_JBIJCOIG,3928_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_KBNNKMDE,3389_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_IDALABDM,4392_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_EOAPJHOD,6219_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_DCFLNJHI,1949_1,Archaea,FALSE
BGEO_SAMN07136950_METAG_EKFILADJ,4879_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_KJCLHDMA,6184_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_DLMBEDJP,4859_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_KGPIDNHM,3956_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_CPNGEKOF,4637_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_APMDEILI,6220_2,Bacteria,FALSE
BGEO_SAMN07136950_METAG_FJAIELFL,2036_1,Archaea,FALSE
BGEO_SAMN07136950_METAG_OFAGCINJ,3028_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_HFICEGCH,4992_2,Bacteria,FALSE
BGEO_SAMN07136950_METAG_JGONDLGF,213_2,Bacteria,FALSE
BGEO_SAMN07136950_METAG_DJIABODO,2374_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_CDIMEOMC,4627_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_LKEKHPME,4634_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_DIPOPHIM,4116_2,Bacteria,FALSE
BGEO_SAMN07136950_METAG_FJOBLAAA,4954_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_ALFLGNNM,6212_2,Bacteria,FALSE
BATS_SAMN07137083_METAG_EDECNLOO,2753_2,Archaea,FALSE
BATS_SAMN07137083_METAG_IHALGOMN,4357_2,Bacteria,FALSE
BATS_SAMN07137083_METAG_AJFMLBHD,3004_1,Bacteria,FALSE
BATS_SAMN07137083_METAG_BCKHOFEI,4607_1,Bacteria,FALSE
BATS_SAMN07137083_METAG_HOFNOEJD,1974_1,Archaea,FALSE
BATS_SAMN07137083_METAG_JLOHFANN,4857_1,Bacteria,FALSE
BGEO_SAMN07136759_METAG_LDLLCLCF,2005_1,Archaea,FALSE
BGEO_SAMN07136759_METAG_AAEFLFKM,3018_1,Bacteria,FALSE
BGEO_SAMN07136759_METAG_FKLCBCBE,3947_1,Bacteria,FALSE
BGEO_SAMN07136886_METAG_IKPBPHBB,2753_2,Archaea,FALSE
BGEO_SAMN07136886_METAG_KIJIEMNB,4357_2,Bacteria,FALSE
BGEO_SAMN07136886_METAG_LFJHMNEJ,3004_1,Bacteria,FALSE
BATS_SAMN07137113_METAG_LGPOKNCD,2753_2,Archaea,FALSE
BATS_SAMN07137113_METAG_FBJMDCJF,4855_1,Bacteria,FALSE
BATS_SAMN07137113_METAG_CLBDPHMP,3004_1,Bacteria,FALSE
BATS_SAMN07137113_METAG_FOBJKJCP,5058_2,Bacteria,FALSE
BATS_SAMN07137113_METAG_CBHBGJKL,2354_1,Bacteria,FALSE
BATS_SAMN07137113_METAG_POMFKMDF,2092_2,Archaea,FALSE
BATS_SAMN07137113_METAG_FNFJNMNH,4885_1,Bacteria,FALSE
BATS_SAMN07137113_METAG_JMGELMGL,2005_5,Archaea,FALSE
BATS_SAMN07137113_METAG_BEDAPIFI,3094_1,Bacteria,FALSE
BATS_SAMN07137113_METAG_LMBHMACL,4595_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_JOKFFIHK,5079_2,Bacteria,FALSE
BGEO_SAMN07136767_METAG_FFHKJPIB,4879_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_DGLMCLCH,3016_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_HLGCHHJF,4857_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_ILGFDIIE,3899_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_FNFDOLLM,2405_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_NOGIBIND,4859_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_BONNEKMC,3028_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_MCABPBCN,4992_2,Bacteria,FALSE
BGEO_SAMN07136767_METAG_CBLDKCHM,3004_1,Bacteria,FALSE
BGEO_SAMN07136767_METAG_EJANKFDL,3806_1,Bacteria,FALSE
BGEO_SAMN07136655_METAG_EMLDAJCA,5633_12,Bacteria,FALSE
BGEO_SAMN07136655_METAG_NJNJBBBN,3813_1,Bacteria,FALSE
BGEO_SAMN07136655_METAG_KOGHEOLM,3016_1,Bacteria,FALSE
BGEO_SAMN07136609_METAG_LCFBOJCA,4857_1,Bacteria,FALSE
BGEO_SAMN07136609_METAG_LJOICHJD,3016_1,Bacteria,FALSE
BGEO_SAMN07136609_METAG_OBFHEMON,6283_1,Bacteria,FALSE
BGEO_SAMN07136609_METAG_NLOHAONM,4221_53,Bacteria,FALSE
BGEO_SAMN07136609_METAG_CJFEIKIG,6122_1,Bacteria,FALSE
BGEO_SAMN07136609_METAG_PPGDEEPF,5079_2,Bacteria,FALSE
BGEO_SAMN07136609_METAG_NNEAJMMN,1977_1,Archaea,FALSE
BGEO_SAMN07136609_METAG_EOPGCMLB,3004_1,Bacteria,FALSE
BGEO_SAMN07136609_METAG_CJMHAIKE,3028_1,Bacteria,FALSE
BGEO_SAMN07136533_METAG_PKDEPLCN,2753_2,Archaea,FALSE
BGEO_SAMN07136533_METAG_KFOLOMMH,2761_1,Archaea,FALSE
BGEO_SAMN07136533_METAG_NLILBEHG,6340_1,Bacteria,FALSE
BGEO_SAMN07136533_METAG_IFMIFDNB,2762_1,Archaea,FALSE
BGEO_SAMN07136533_METAG_HAAPFDGM,119_2,Bacteria,FALSE
BGEO_SAMN07136802_METAG_KACIGGNL,3018_1,Bacteria,FALSE
BGEO_SAMN07136802_METAG_IHIKIECJ,4357_2,Bacteria,FALSE
BGEO_SAMN07136802_METAG_MEIHECGJ,3281_2,Bacteria,FALSE
BGEO_SAMN07136733_METAG_JHOIBAOO,3016_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_DPMFEIDE,3389_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_JJKFINLC,4392_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_PMMJCDFF,4637_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_CPFENENA,4859_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_NDKBIKOE,4879_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_JOLMKDIA,3956_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_GEDPONBH,3028_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_PEOAAEBK,4634_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_BOCJIPJM,4992_2,Bacteria,FALSE
BGEO_SAMN07136946_METAG_JGJJCCCC,6184_1,Bacteria,FALSE
BGEO_SAMN07136946_METAG_BOHHNAFF,4954_1,Bacteria,FALSE
BGEO_SAMN07136942_METAG_JACFMKFK,4968_1,Bacteria,FALSE
BGEO_SAMN07136942_METAG_ALMIDOHH,3684_2,Bacteria,FALSE
HOTS_SAMN07137023_METAG_HLKLPKMA,2753_2,Archaea,FALSE
HOTS_SAMN07137023_METAG_HHFIICBC,6283_1,Bacteria,FALSE
HOTS_SAMN07137023_METAG_GAJJBKEA,2378_1,Bacteria,FALSE
HOTS_SAMN07137023_METAG_MAMJLLKA,2348_1,Bacteria,FALSE
HOTS_SAMN07137023_METAG_OFJCEKMF,3004_1,Bacteria,FALSE
HOTS_SAMN07137023_METAG_NCMKIJBH,5044_1,Bacteria,FALSE
HOTS_SAMN07137023_METAG_HDGLGMNP,2092_2,Archaea,FALSE
HOTS_SAMN07137023_METAG_KODMOBBN,3003_1,Bacteria,FALSE
BGEO_SAMN07136774_METAG_CEAKPNFC,2187_3,Archaea,FALSE
BGEO_SAMN07136774_METAG_AAEGPLEA,3024_2,Bacteria,FALSE
BGEO_SAMN07136774_METAG_HCCGHNCL,5079_2,Bacteria,FALSE
BGEO_SAMN07136774_METAG_KEGMMJPI,213_2,Bacteria,FALSE
BGEO_SAMN07136774_METAG_KFLLPAJN,3016_1,Bacteria,FALSE
BGEO_SAMN07136774_METAG_NBHBHHCD,3004_1,Bacteria,FALSE
BGEO_SAMN07136774_METAG_PCGOFONP,3028_1,Bacteria,FALSE
BGEO_SAMN07136774_METAG_AKCMBLKM,4992_2,Bacteria,FALSE
BGEO_SAMN07136819_METAG_EJBJDGJF,3274_1,Bacteria,FALSE
BGEO_SAMN07136819_METAG_GMLOAIAN,3281_2,Bacteria,FALSE
BGEO_SAMN07136819_METAG_PLCBLHHD,3018_1,Bacteria,FALSE
BGEO_SAMN07136819_METAG_CCJGBCOJ,5009_2,Bacteria,FALSE
BGEO_SAMN07136661_METAG_GHNBPOAO,4568_2,Bacteria,FALSE
BGEO_SAMN07136661_METAG_HCNCKMNA,5079_2,Bacteria,FALSE
BGEO_SAMN07136661_METAG_AEACHBCF,4992_2,Bacteria,FALSE
BGEO_SAMN07136834_METAG_JLEKFKBD,3018_1,Bacteria,FALSE
BGEO_SAMN07136590_METAG_OPFIEIKI,3151_1,Bacteria,FALSE
BGEO_SAMN07136590_METAG_CPPMPEMD,3084_1,Bacteria,FALSE
BGEO_SAMN07136590_METAG_DBPOLKBK,119_2,Bacteria,FALSE
BGEO_SAMN07136590_METAG_EJJCCLMH,2730_1,Archaea,FALSE
BGEO_SAMN07136590_METAG_HOLFHKBN,6334_1,Bacteria,FALSE
BGEO_SAMN07136590_METAG_OECMIDNG,2761_1,Archaea,FALSE
BGEO_SAMN07136590_METAG_BHOBGMIF,2769_1,Archaea,FALSE
BGEO_SAMN07136590_METAG_KEOGMFKF,4873_1,Bacteria,TRUE
BGEO_SAMN07136590_METAG_CJEIKCDB,4538_2,Bacteria,FALSE
BGEO_SAMN07136585_METAG_ILNDKNCD,6117_2,Bacteria,FALSE
BGEO_SAMN07136585_METAG_NLIBJKNB,3280_1,Bacteria,FALSE
BGEO_SAMN07136585_METAG_KKBLIBMN,3018_1,Bacteria,FALSE
BGEO_SAMN07136585_METAG_MGOGOIOD,3016_1,Bacteria,FALSE
BGEO_SAMN07136572_METAG_BFPLNLJA,2753_2,Archaea,FALSE
BGEO_SAMN07136572_METAG_LNDELIJF,3004_1,Bacteria,FALSE
BGEO_SAMN07136572_METAG_JLNPAGIC,2354_1,Bacteria,FALSE
BGEO_SAMN07136537_METAG_FOACPPDI,5061_1,Bacteria,FALSE
BGEO_SAMN07136537_METAG_FCEHAMBD,3016_1,Bacteria,FALSE
BGEO_SAMN07136537_METAG_JCIEJHGP,4565_1,Bacteria,FALSE
BGEO_SAMN07136537_METAG_GFJEKNBL,5540_4,Bacteria,FALSE
BGEO_SAMN07136537_METAG_PGMDDDNF,4878_1,Bacteria,FALSE
BGEO_SAMN07136537_METAG_FOJONDND,4570_2,Bacteria,FALSE
BGEO_SAMN07136765_METAG_DMGIJMJF,2753_2,Archaea,FALSE
BGEO_SAMN07136765_METAG_BLDGGKOF,2761_1,Archaea,FALSE
BGEO_SAMN07136765_METAG_DDAFALHP,2762_1,Archaea,FALSE
BGEO_SAMN07136765_METAG_IKIOBNFH,6340_1,Bacteria,FALSE
BGEO_SAMN07136765_METAG_HPGOHEAE,2093_1,Archaea,FALSE
BGEO_SAMN07136765_METAG_JENIBJFI,1475_1,Bacteria,FALSE
BGEO_SAMN07136765_METAG_MPBFFOON,4392_1,Bacteria,FALSE
BGEO_SAMN07136765_METAG_MCPMFPLI,4536_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_CPEGOJCG,2753_2,Archaea,FALSE
HOTS_SAMN07137027_METAG_GJJAMLGM,2720_2,Archaea,FALSE
HOTS_SAMN07137027_METAG_FFHNPJCI,6332_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_DEDOLPFG,6267_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_OKAMHJJE,2762_1,Archaea,FALSE
HOTS_SAMN07137027_METAG_EAGGHACG,119_2,Bacteria,FALSE
HOTS_SAMN07137027_METAG_MOEGCEHM,6385_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_HKAIJLJI,2354_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_OGIMMHMD,2379_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_AMNPOLBB,6340_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_GLJCHHJE,4221_53,Bacteria,FALSE
HOTS_SAMN07137027_METAG_OGKPJFDL,1417_2,Bacteria,FALSE
HOTS_SAMN07137027_METAG_DMNDBBNG,2735_1,Archaea,FALSE
HOTS_SAMN07137027_METAG_HBABKKGD,3059_2,Bacteria,FALSE
HOTS_SAMN07137027_METAG_OIIMKKNB,79_1,Bacteria,FALSE
HOTS_SAMN07137027_METAG_EPDHNCDL,3004_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_JLEANPLH,5075_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_BDJKAJBB,1453_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_AMMCFPAF,4401_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_LFJGAMIH,5050_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_CMOKFICP,4396_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_CDFHGAFL,4593_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_FFGCINEC,1604_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_GKCGADGN,4404_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_MCFKMMDI,236_2,Bacteria,FALSE
BGEO_SAMN07136485_METAG_BKAPCCJH,4865_2,Bacteria,FALSE
BGEO_SAMN07136485_METAG_PJOPDJOJ,4959_2,Bacteria,FALSE
BGEO_SAMN07136485_METAG_FAKNHDOP,4398_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_MPOFBIEO,3935_2,Bacteria,FALSE
BGEO_SAMN07136485_METAG_DIKJNEIK,17_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_ELNBMCDE,4950_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_ANCGHADI,4961_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_OKKDKDMH,2476_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_OJEGALPJ,4945_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_CEPCLCBO,4962_1,Bacteria,FALSE
BGEO_SAMN07136514_METAG_BOFCOJEC,2753_2,Archaea,FALSE
BGEO_SAMN07136514_METAG_MNMLACJL,1989_1,Archaea,FALSE
BGEO_SAMN07136694_METAG_PLBDMFDB,4404_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_DCMIMLAI,886_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_ANHLJBJC,3948_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_MNGGNNHD,5061_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_KCMJIEDK,4879_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_BNMPPEBH,4565_2,Bacteria,FALSE
BGEO_SAMN07136583_METAG_CEJODINP,6139_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_MELKJDGC,4878_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_NAIAIKGF,4937_3,Bacteria,FALSE
BGEO_SAMN07136583_METAG_OKCJOMGP,4890_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_BDDFBMLG,5493_2,Bacteria,FALSE
BGEO_SAMN07136583_METAG_DKNIAIKG,3945_2,Bacteria,FALSE
BGEO_SAMN07136583_METAG_OHIHKFDM,3932_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_HLJJOMMC,4935_2,Bacteria,FALSE
BGEO_SAMN07136583_METAG_ILHCIAIA,4880_3,Bacteria,FALSE
BGEO_SAMN07136583_METAG_BHCAGBLC,3016_1,Bacteria,FALSE
BGEO_SAMN07136583_METAG_DLLACANM,4577_2,Bacteria,FALSE
BGEO_SAMN07136583_METAG_FNEAPLNB,3355_2,Bacteria,FALSE
BGEO_SAMN07136663_METAG_GIMOKDFP,5078_1,Bacteria,FALSE
BGEO_SAMN07136663_METAG_FFBGAMKH,4568_2,Bacteria,FALSE
BGEO_SAMN07136663_METAG_MEIICPKB,3016_1,Bacteria,FALSE
BGEO_SAMN07136663_METAG_NIHJMLLP,4903_2,Bacteria,FALSE
BGEO_SAMN07136663_METAG_JLNGMCDO,5061_1,Bacteria,FALSE
BGEO_SAMN07136663_METAG_AAHDNAFH,3366_1,Bacteria,FALSE
BGEO_SAMN07136644_METAG_KDAFIFFB,5009_2,Bacteria,FALSE
BGEO_SAMN07136644_METAG_JGODNMDF,4565_2,Bacteria,FALSE
BGEO_SAMN07136890_METAG_EMCKCMAC,3018_1,Bacteria,FALSE
BGEO_SAMN07136890_METAG_CBPHMBIB,4357_2,Bacteria,FALSE
BGEO_SAMN07136581_METAG_FEGOGAIH,3084_2,Bacteria,FALSE
BGEO_SAMN07136581_METAG_OJJBIEGE,2902_2,Bacteria,FALSE
BGEO_SAMN07136581_METAG_INKJICHE,1101_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_CMDHHOIB,3389_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_EHANJMOB,4392_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_GPEGIEDJ,2374_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_IFIOBDME,3684_2,Bacteria,FALSE
BGEO_SAMN07136948_METAG_LHCKFJHL,4637_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_AODBHJFL,6184_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_FAOAIMHN,4879_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_KINCHBHB,4859_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_IPAPOMCA,3956_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_HDPGBEKI,3028_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_BLAHMPPM,1949_1,Archaea,FALSE
BGEO_SAMN07136948_METAG_PJFELLJO,4634_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_IDFPALPG,4992_2,Bacteria,FALSE
BGEO_SAMN07136948_METAG_PICEMGBK,4627_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_GKFPAHGD,6206_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_HEHLDEGH,2092_2,Archaea,FALSE
BGEO_SAMN07136948_METAG_APHADJEK,213_2,Bacteria,FALSE
BGEO_SAMN07136948_METAG_KOELHFBK,4954_1,Bacteria,FALSE
HOTS_SAMN07137046_METAG_LCEANKMM,3016_1,Bacteria,FALSE
BGEO_SAMN07136538_METAG_BJMKBGNJ,2753_2,Archaea,FALSE
BGEO_SAMN07136538_METAG_JODMCEGJ,3004_1,Bacteria,FALSE
BGEO_SAMN07136538_METAG_HDJPPCBO,3094_1,Bacteria,FALSE
BGEO_SAMN07136538_METAG_ADPCKECH,5058_2,Bacteria,FALSE
BGEO_SAMN07136538_METAG_IGLPLGPE,2187_3,Archaea,FALSE
BGEO_SAMN07136538_METAG_AHDPOJAG,3928_1,Bacteria,FALSE
BGEO_SAMN07136538_METAG_FAIFCIDM,2354_1,Bacteria,FALSE
BGEO_SAMN07136538_METAG_HMFACLLO,6116_2,Bacteria,FALSE
BGEO_SAMN07136806_METAG_DDMDEAAL,3018_1,Bacteria,FALSE
BGEO_SAMN07136806_METAG_NGEJGGJL,4357_2,Bacteria,FALSE
BATS_SAMN07137109_METAG_MKBELGFD,3948_1,Bacteria,FALSE
BATS_SAMN07137109_METAG_DPICNAPN,3933_5,Bacteria,FALSE
BATS_SAMN07137109_METAG_BJOPGMIF,5061_1,Bacteria,FALSE
BATS_SAMN07137109_METAG_BNGANIGG,4565_2,Bacteria,FALSE
BATS_SAMN07137109_METAG_ALEEPIBI,3016_1,Bacteria,FALSE
BATS_SAMN07137109_METAG_ECPEOFCL,4443_1,Bacteria,FALSE
BATS_SAMN07137109_METAG_EKGJKEAE,3813_1,Bacteria,FALSE
BATS_SAMN07137109_METAG_EBACJHHF,4937_3,Bacteria,FALSE
BATS_SAMN07137109_METAG_KAFNFGIC,4878_1,Bacteria,FALSE
BGEO_SAMN07136645_METAG_EBGIFING,3016_1,Bacteria,FALSE
BGEO_SAMN07136645_METAG_FDCIGMCO,3018_1,Bacteria,FALSE
BGEO_SAMN07136645_METAG_KHKMANPB,5009_2,Bacteria,FALSE
BGEO_SAMN07136645_METAG_PGNBOHCD,4565_2,Bacteria,FALSE
BGEO_SAMN07136757_METAG_ENBNCBGF,2753_2,Archaea,FALSE
BGEO_SAMN07136757_METAG_HODHBKIJ,2005_5,Archaea,FALSE
BGEO_SAMN07136757_METAG_GLMLDDPG,2374_1,Bacteria,FALSE
BGEO_SAMN07136757_METAG_DNCPEPMH,2187_3,Archaea,FALSE
BGEO_SAMN07136757_METAG_EEKGAKAL,3004_1,Bacteria,FALSE
BGEO_SAMN07136862_METAG_PBNGIONK,3281_2,Bacteria,FALSE
BGEO_SAMN07136862_METAG_ADECNAIM,3018_1,Bacteria,FALSE
BGEO_SAMN07136813_METAG_GFJOOMGI,4357_2,Bacteria,FALSE
BGEO_SAMN07136813_METAG_MJBLNAJE,4242_2,Bacteria,FALSE
BGEO_SAMN07136813_METAG_IKEJCGLG,3018_1,Bacteria,FALSE
BGEO_SAMN07136813_METAG_BAMLBIAL,4221_53,Bacteria,FALSE
