selected,species,representative_flag,taxonomy,regions,products,RiPPs,NRPS,T1PKS,T2_3PKS,Terpenes,Other,domain,representative,n_genomes,selection_rule,tree_tip
GORG_SAMEA6073623_SAGS_AG913N11,5564_89,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,0,1,Bacteria,GORG_SAMEA6073623_SAGS_AG913N11,1,max_regions_first_source_row,GORG_SAMEA6073623_SAGS_AG913N11
GORG_SAMEA6073519_SAGS_AG913E07,5564_9,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6073519_SAGS_AG913E07,2,max_regions_first_source_row,GORG_SAMEA6073519_SAGS_AG913E07
GORG_SAMEA6075713_SAGS_AG390G23,5564_90,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075713_SAGS_AG390G23,1,max_regions_first_source_row,GORG_SAMEA6075713_SAGS_AG390G23
GORG_SAMEA6076547_SAGS_AG447I09,5564_91,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076547_SAGS_AG447I09,1,max_regions_first_source_row,GORG_SAMEA6076547_SAGS_AG447I09
GORG_SAMEA6074963_SAGS_AG920I09,5564_92,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6074963_SAGS_AG920I09,1,max_regions_first_source_row,GORG_SAMEA6074963_SAGS_AG920I09
GORG_SAMEA6080315_SAGS_AG439K07,5564_93,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6080315_SAGS_AG439K07,1,max_regions_first_source_row,GORG_SAMEA6080315_SAGS_AG439K07
GORG_SAMEA6071897_SAGS_AG904F14,5564_94,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6071897_SAGS_AG904F14,1,max_regions_first_source_row,GORG_SAMEA6071897_SAGS_AG904F14
GORG_SAMEA6076489_SAGS_AG447E08,5564_95,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter ubique_A,1,1,0,0,0,0,1,0,Bacteria,NA,1,max_regions_first_source_row,GORG_SAMEA6076489_SAGS_AG447E08
GORG_SAMEA6071973_SAGS_AG904M13,5564_96,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6071973_SAGS_AG904M13,1,max_regions_first_source_row,GORG_SAMEA6071973_SAGS_AG904M13
GORG_SAMEA6076465_SAGS_AG447D04,5564_97,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076465_SAGS_AG447D04,1,max_regions_first_source_row,GORG_SAMEA6076465_SAGS_AG447D04
GORG_SAMEA6076625_SAGS_AG447M11,5564_98,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6076625_SAGS_AG447M11,1,max_regions_first_source_row,GORG_SAMEA6076625_SAGS_AG447M11
GORG_SAMEA6069579_SAGS_AG891M02,5564_99,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6069579_SAGS_AG891M02,1,max_regions_first_source_row,GORG_SAMEA6069579_SAGS_AG891M02
GORG_SAMEA6076604_SAGS_AG447L10,5565_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076604_SAGS_AG447L10,1,max_regions_first_source_row,GORG_SAMEA6076604_SAGS_AG447L10
GORG_SAMEA6076422_SAGS_AG447A16,5566_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6076422_SAGS_AG447A16,1,max_regions_first_source_row,GORG_SAMEA6076422_SAGS_AG447A16
GORG_SAMEA6079366_SAGS_AG470F02,5567_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6079366_SAGS_AG470F02,1,max_regions_first_source_row,GORG_SAMEA6079366_SAGS_AG470F02
GORG_SAMEA6078563_SAGS_AG453M21,5568_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6078563_SAGS_AG453M21,1,max_regions_first_source_row,GORG_SAMEA6078563_SAGS_AG453M21
GORG_SAMEA6076427_SAGS_AG447A22,5569_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076427_SAGS_AG447A22,1,max_regions_first_source_row,GORG_SAMEA6076427_SAGS_AG447A22
TARA_SAMEA2619782_METAG_FMLIFDKO,556_1,FALSE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7455;s__UBA7455 sp003452295,2,2,1,0,0,0,0,1,Bacteria,TARA_SAMN05326650_METAG_MED00003,2,max_regions_first_source_row,TARA_SAMN05326650_METAG_MED00003
GORG_SAMEA6078995_SAGS_AG461J09,5570_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6078995_SAGS_AG461J09,1,max_regions_first_source_row,GORG_SAMEA6078995_SAGS_AG461J09
GORG_SAMEA6077789_SAGS_AG333P22,5571_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077789_SAGS_AG333P22,1,max_regions_first_source_row,GORG_SAMEA6077789_SAGS_AG333P22
GORG_SAMEA6077767_SAGS_AG333O18,5572_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077767_SAGS_AG333O18,1,max_regions_first_source_row,GORG_SAMEA6077767_SAGS_AG333O18
GORG_SAMEA6077552_SAGS_AG333C17,5573_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077552_SAGS_AG333C17,1,max_regions_first_source_row,GORG_SAMEA6077552_SAGS_AG333C17
GORG_SAMEA6071518_SAGS_AG901F13,5574_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6071518_SAGS_AG901F13,1,max_regions_first_source_row,GORG_SAMEA6071518_SAGS_AG901F13
GORG_SAMEA6077500_SAGS_AG333A04,5575_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077500_SAGS_AG333A04,1,max_regions_first_source_row,GORG_SAMEA6077500_SAGS_AG333A04
GORG_SAMEA6067978_SAGS_AH324D05,5576_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6067978_SAGS_AH324D05,1,max_regions_first_source_row,GORG_SAMEA6067978_SAGS_AH324D05
GORG_SAMEA6075868_SAGS_AG390P19,5577_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6075868_SAGS_AG390P19,1,max_regions_first_source_row,GORG_SAMEA6075868_SAGS_AG390P19
GORG_SAMEA6077775_SAGS_AG333P05,5577_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077775_SAGS_AG333P05,1,max_regions_first_source_row,GORG_SAMEA6077775_SAGS_AG333P05
GORG_SAMEA6077543_SAGS_AG333C06,5578_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6079759_SAGS_AG430A11,5,max_regions_first_source_row,GORG_SAMEA6079759_SAGS_AG430A11
GORG_SAMEA6080072_SAGS_AG435F10,5579_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6080072_SAGS_AG435F10,1,max_regions_first_source_row,GORG_SAMEA6080072_SAGS_AG435F10
TARA_SAMEA2619907_METAG_AHLHGLPC,557_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7455;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2619907_METAG_AHLHGLPC,1,max_regions_first_source_row,TARA_SAMEA2619907_METAG_AHLHGLPC
GORG_SAMEA6080103_SAGS_AG435I21,5580_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6080103_SAGS_AG435I21,1,max_regions_first_source_row,GORG_SAMEA6080103_SAGS_AG435I21
GORG_SAMEA6080305_SAGS_AG439J13,5581_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6080305_SAGS_AG439J13,1,max_regions_first_source_row,GORG_SAMEA6080305_SAGS_AG439J13
GORG_SAMEA6080379_SAGS_AG439O04,5582_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6080379_SAGS_AG439O04,1,max_regions_first_source_row,GORG_SAMEA6080379_SAGS_AG439O04
BGEO_SAMN07136632_METAG_LGFJMJGO,5583_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6079102_SAGS_AG461P22,3,max_regions_first_source_row,GORG_SAMEA6079102_SAGS_AG461P22
GORG_SAMEA6072720_SAGS_AG909I06,5584_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp000155895,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6069962_SAGS_AG893J20,5,max_regions_first_source_row,GORG_SAMEA6069962_SAGS_AG893J20
GORG_SAMEA6077220_SAGS_AG325A21,5584_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077220_SAGS_AG325A21,1,max_regions_first_source_row,GORG_SAMEA6077220_SAGS_AG325A21
GORG_SAMEA6077289_SAGS_AG325E11,5584_3,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077289_SAGS_AG325E11,1,max_regions_first_source_row,GORG_SAMEA6077289_SAGS_AG325E11
GORG_SAMEA6077249_SAGS_AG325C10,5584_4,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003282975,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077249_SAGS_AG325C10,2,max_regions_first_source_row,GORG_SAMEA6077249_SAGS_AG325C10
GORG_SAMEA6077311_SAGS_AG325F15,5584_5,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003282895,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077311_SAGS_AG325F15,1,max_regions_first_source_row,GORG_SAMEA6077311_SAGS_AG325F15
GORG_SAMEA6076619_SAGS_AG447M05,5584_6,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076619_SAGS_AG447M05,1,max_regions_first_source_row,GORG_SAMEA6076619_SAGS_AG447M05
GORG_SAMEA6076814_SAGS_AG313J19,5585_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6076814_SAGS_AG313J19,1,max_regions_first_source_row,GORG_SAMEA6076814_SAGS_AG313J19
GORG_SAMEA6077018_SAGS_AG319F14,5586_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077018_SAGS_AG319F14,1,max_regions_first_source_row,GORG_SAMEA6077018_SAGS_AG319F14
GORG_SAMEA6077012_SAGS_AG319F05,5587_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077012_SAGS_AG319F05,1,max_regions_first_source_row,GORG_SAMEA6077012_SAGS_AG319F05
GORG_SAMEA6076809_SAGS_AG313J13,5588_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076809_SAGS_AG313J13,1,max_regions_first_source_row,GORG_SAMEA6076809_SAGS_AG313J13
GORG_SAMEA6076857_SAGS_AG313M10,5589_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076857_SAGS_AG313M10,1,max_regions_first_source_row,GORG_SAMEA6076857_SAGS_AG313M10
TARA_SAMEA2621222_METAG_FIMGGJJO,558_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7455;s__UBA7455 sp002712135,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2621222_METAG_FIMGGJJO,1,max_regions_first_source_row,TARA_SAMEA2621222_METAG_FIMGGJJO
GORG_SAMEA6076863_SAGS_AG313M21,5590_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6076863_SAGS_AG313M21,1,max_regions_first_source_row,GORG_SAMEA6076863_SAGS_AG313M21
GORG_SAMEA6077213_SAGS_AG325A13,5590_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077213_SAGS_AG325A13,1,max_regions_first_source_row,GORG_SAMEA6077213_SAGS_AG325A13
GORG_SAMEA6077021_SAGS_AG319F18,5591_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003283905,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077021_SAGS_AG319F18,2,max_regions_first_source_row,GORG_SAMEA6077021_SAGS_AG319F18
GORG_SAMEA6077133_SAGS_AG319M14,5591_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077133_SAGS_AG319M14,1,max_regions_first_source_row,GORG_SAMEA6077133_SAGS_AG319M14
GORG_SAMEA6077161_SAGS_AG319N23,5591_3,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077161_SAGS_AG319N23,1,max_regions_first_source_row,GORG_SAMEA6077161_SAGS_AG319N23
GORG_SAMEA6075651_SAGS_AG390D18,5592_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003279715,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075651_SAGS_AG390D18,2,max_regions_first_source_row,GORG_SAMEA6075651_SAGS_AG390D18
GORG_SAMEA6075772_SAGS_AG390L03,5592_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003279685,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075772_SAGS_AG390L03,2,max_regions_first_source_row,GORG_SAMEA6075772_SAGS_AG390L03
GORG_SAMEA6075703_SAGS_AG390G11,5592_3,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075703_SAGS_AG390G11,2,max_regions_first_source_row,GORG_SAMEA6075703_SAGS_AG390G11
GORG_SAMEA6075796_SAGS_AG390M06,5593_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075796_SAGS_AG390M06,1,max_regions_first_source_row,GORG_SAMEA6075796_SAGS_AG390M06
GORG_SAMEA6075815_SAGS_AG390N06,5593_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075815_SAGS_AG390N06,1,max_regions_first_source_row,GORG_SAMEA6075815_SAGS_AG390N06
GORG_SAMEA6075858_SAGS_AG390P07,5594_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075858_SAGS_AG390P07,1,max_regions_first_source_row,GORG_SAMEA6075858_SAGS_AG390P07
GORG_SAMEA6076650_SAGS_AG447N17,5595_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6076650_SAGS_AG447N17,1,max_regions_first_source_row,GORG_SAMEA6076650_SAGS_AG447N17
GORG_SAMEA6077270_SAGS_AG325D14,5596_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077270_SAGS_AG325D14,1,max_regions_first_source_row,GORG_SAMEA6077270_SAGS_AG325D14
GORG_SAMEA6075905_SAGS_AG414C19,5597_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075905_SAGS_AG414C19,1,max_regions_first_source_row,GORG_SAMEA6075905_SAGS_AG414C19
GORG_SAMEA6080049_SAGS_AG435D21,5597_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6080049_SAGS_AG435D21,1,max_regions_first_source_row,GORG_SAMEA6080049_SAGS_AG435D21
GORG_SAMEA6075972_SAGS_AG414J08,5597_3,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6075972_SAGS_AG414J08,1,max_regions_first_source_row,GORG_SAMEA6075972_SAGS_AG414J08
GORG_SAMEA6075992_SAGS_AG414L03,5597_4,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075992_SAGS_AG414L03,1,max_regions_first_source_row,GORG_SAMEA6075992_SAGS_AG414L03
GORG_SAMEA6071743_SAGS_AG903J17,5598_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6073801_SAGS_AG914L04,7,max_regions_first_source_row,GORG_SAMEA6073801_SAGS_AG914L04
GORG_SAMEA6079011_SAGS_AG461K07,5599_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6069062_SAGS_AG359P18,2,max_regions_first_source_row,GORG_SAMEA6069062_SAGS_AG359P18
GORG_SAMEA6077807_SAGS_AG337A23,5599_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077807_SAGS_AG337A23,1,max_regions_first_source_row,GORG_SAMEA6077807_SAGS_AG337A23
GORG_SAMEA6078016_SAGS_AG337N04,5599_3,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6078016_SAGS_AG337N04,1,max_regions_first_source_row,GORG_SAMEA6078016_SAGS_AG337N04
TARA_SAMEA2619840_METAG_AODCDJEB,559_1,FALSE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA2965;s__,1,1,1,0,0,0,0,0,Bacteria,TARA_SAMN05326651_METAG_RED00003,3,max_regions_first_source_row,TARA_SAMN05326651_METAG_RED00003
TARA_SAMEA2620097_METAG_HNHJKDFE,55_0,TRUE,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2620097_METAG_HNHJKDFE,1,max_regions_first_source_row,TARA_SAMEA2620097_METAG_HNHJKDFE
GORG_SAMEA6079415_SAGS_AG470J14,5601_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6079415_SAGS_AG470J14,1,max_regions_first_source_row,GORG_SAMEA6079415_SAGS_AG470J14
GORG_SAMEA6077383_SAGS_AG325K07,5602_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077383_SAGS_AG325K07,1,max_regions_first_source_row,GORG_SAMEA6077383_SAGS_AG325K07
GORG_SAMEA6078056_SAGS_AG337P04,5602_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6078056_SAGS_AG337P04,1,max_regions_first_source_row,GORG_SAMEA6078056_SAGS_AG337P04
GORG_SAMEA6070350_SAGS_AG895G06,5603_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6079805_SAGS_AG430D06,3,max_regions_first_source_row,GORG_SAMEA6079805_SAGS_AG430D06
GORG_SAMEA6077246_SAGS_AG325C07,5603_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077246_SAGS_AG325C07,1,max_regions_first_source_row,GORG_SAMEA6077246_SAGS_AG325C07
GORG_SAMEA6077828_SAGS_AG337C07,5603_3,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077828_SAGS_AG337C07,1,max_regions_first_source_row,GORG_SAMEA6077828_SAGS_AG337C07
