cell,umap_1,umap_2,RNA_snn_res.0.5,newMainCellTypes
cell_04178,-8.65869,-1.34982,23,Pericyte & Smooth muscle
cell_04179,-7.87245,-2.26978,23,Pericyte & Smooth muscle
cell_04180,-8.45615,-1.87259,23,Pericyte & Smooth muscle
cell_04181,-8.23237,-1.96437,23,Pericyte & Smooth muscle
cell_04182,-9.38631,-2.16824,23,Pericyte & Smooth muscle
cell_04183,-9.10251,-0.67042,23,Pericyte & Smooth muscle
cell_04184,-8.07704,-0.31835,23,Pericyte & Smooth muscle
cell_04185,-9.24225,-2.67082,23,Pericyte & Smooth muscle
cell_04186,-9.83301,-2.06990,23,Pericyte & Smooth muscle
cell_04187,-6.73202,-1.44893,23,Pericyte & Smooth muscle
cell_04188,-9.00415,-1.72406,23,Pericyte & Smooth muscle
cell_04189,-7.53977,-2.77214,23,Pericyte & Smooth muscle
cell_04190,-7.71514,-0.94297,23,Pericyte & Smooth muscle
cell_04191,-9.56807,-0.63620,23,Pericyte & Smooth muscle
cell_04192,-8.76215,-0.07653,23,Pericyte & Smooth muscle
cell_04193,-9.17812,-1.05837,23,Pericyte & Smooth muscle
cell_04194,-8.78117,-1.75985,23,Pericyte & Smooth muscle
cell_04195,-7.58113,-1.06075,23,Pericyte & Smooth muscle
cell_04196,-9.63428,-0.85042,23,Pericyte & Smooth muscle
cell_04197,-9.85310,-1.64852,23,Pericyte & Smooth muscle
cell_04198,-8.41726,-1.94120,23,Pericyte & Smooth muscle
cell_04199,-7.86911,-2.47723,23,Pericyte & Smooth muscle
cell_04200,-8.03144,-1.42158,23,Pericyte & Smooth muscle
cell_04201,-9.41898,-1.22916,23,Pericyte & Smooth muscle
cell_04202,-9.07332,-1.61395,23,Pericyte & Smooth muscle
cell_04203,-9.28124,-1.06174,23,Pericyte & Smooth muscle
cell_04204,-8.47552,-2.44245,23,Pericyte & Smooth muscle
cell_04205,-8.85556,-1.40809,23,Pericyte & Smooth muscle
cell_04206,-8.27192,-1.38091,23,Pericyte & Smooth muscle
cell_04207,-8.91869,-3.07479,23,Pericyte & Smooth muscle
cell_04208,-7.73157,-1.93707,23,Pericyte & Smooth muscle
cell_04209,-9.39066,-1.79126,23,Pericyte & Smooth muscle
cell_04210,-8.09916,-1.88521,23,Pericyte & Smooth muscle
cell_04211,-8.78825,-1.16855,23,Pericyte & Smooth muscle
cell_04212,-9.25464,-1.54397,23,Pericyte & Smooth muscle
cell_04213,-10.13851,-1.24703,23,Pericyte & Smooth muscle
cell_04214,-7.16326,-1.82795,23,Pericyte & Smooth muscle
cell_04215,-7.57900,-1.16279,23,Pericyte & Smooth muscle
cell_04216,-7.80367,-1.15842,23,Pericyte & Smooth muscle
cell_04217,-7.75348,-1.46803,23,Pericyte & Smooth muscle
cell_04218,-9.96203,-1.75844,23,Pericyte & Smooth muscle
cell_04219,-8.76878,-1.03376,23,Pericyte & Smooth muscle
cell_04220,-9.84158,-2.08449,23,Pericyte & Smooth muscle
cell_04221,-8.29571,-2.08012,23,Pericyte & Smooth muscle
cell_04222,-8.56041,-1.16306,23,Pericyte & Smooth muscle
cell_04223,-9.44010,-1.72548,23,Pericyte & Smooth muscle
cell_04224,-7.71770,-0.75439,23,Pericyte & Smooth muscle
cell_04225,-7.76556,-1.40832,23,Pericyte & Smooth muscle
cell_04226,-7.48155,-0.55558,23,Pericyte & Smooth muscle
cell_04227,-9.26649,-2.28257,23,Pericyte & Smooth muscle
cell_04228,-7.80955,-2.12033,23,Pericyte & Smooth muscle
cell_04229,-7.82506,-0.19933,23,Pericyte & Smooth muscle
cell_04230,-8.18807,-2.78804,23,Pericyte & Smooth muscle
cell_04231,-9.19592,-1.09339,23,Pericyte & Smooth muscle
cell_04232,-8.55322,-1.71183,23,Pericyte & Smooth muscle
cell_04233,-6.80193,-1.37154,23,Pericyte & Smooth muscle
cell_04234,-8.81099,-2.16651,23,Pericyte & Smooth muscle
cell_04235,-7.81517,-1.28277,23,Pericyte & Smooth muscle
cell_04236,-7.75222,-2.08164,23,Pericyte & Smooth muscle
cell_04237,-7.81189,-2.17261,23,Pericyte & Smooth muscle
cell_04238,-7.80946,-1.92559,23,Pericyte & Smooth muscle
cell_04239,-8.56074,-2.89061,23,Pericyte & Smooth muscle
cell_04240,-9.31359,-2.65221,23,Pericyte & Smooth muscle
cell_04241,-9.71909,-1.64630,23,Pericyte & Smooth muscle
cell_04242,-9.01606,-0.36008,23,Pericyte & Smooth muscle
cell_04243,-8.92708,-1.38039,23,Pericyte & Smooth muscle
cell_04244,-7.53930,-2.25021,23,Pericyte & Smooth muscle
cell_04245,-8.36850,-1.24523,23,Pericyte & Smooth muscle
cell_04246,-7.47751,-2.11071,23,Pericyte & Smooth muscle
cell_04247,-9.86533,-0.45710,23,Pericyte & Smooth muscle
cell_04248,-7.06649,-1.33979,23,Pericyte & Smooth muscle
cell_04249,-9.49725,-1.84579,23,Pericyte & Smooth muscle
cell_04250,-6.92159,-2.24379,23,Pericyte & Smooth muscle
cell_04251,-9.12372,-1.31775,23,Pericyte & Smooth muscle
cell_04252,-9.21766,-1.56611,23,Pericyte & Smooth muscle
cell_04253,-8.94812,-1.49431,23,Pericyte & Smooth muscle
cell_04254,-8.01410,-1.10228,23,Pericyte & Smooth muscle
cell_04255,-8.40428,-1.76843,23,Pericyte & Smooth muscle
cell_04256,-7.33404,-0.79442,23,Pericyte & Smooth muscle
cell_04257,-8.94957,-1.97469,23,Pericyte & Smooth muscle
cell_04258,-7.48236,-0.54626,23,Pericyte & Smooth muscle
cell_04259,-9.34394,-0.87695,23,Pericyte & Smooth muscle
cell_04260,-9.63997,-0.41492,23,Pericyte & Smooth muscle
cell_04261,-8.44009,-0.38439,23,Pericyte & Smooth muscle
cell_04262,-7.11005,-1.37788,23,Pericyte & Smooth muscle
cell_04263,-6.18677,-0.07653,23,Pericyte & Smooth muscle
cell_04264,-7.39894,-1.26878,23,Pericyte & Smooth muscle
cell_04265,-9.50634,-1.86160,23,Pericyte & Smooth muscle
cell_04266,-8.00882,-0.45325,23,Pericyte & Smooth muscle
cell_04267,-8.60699,-1.60703,23,Pericyte & Smooth muscle
cell_04268,-8.43551,-0.13857,23,Pericyte & Smooth muscle
cell_04269,-7.77718,-1.91564,23,Pericyte & Smooth muscle
cell_04270,-8.13558,-0.90679,23,Pericyte & Smooth muscle
cell_04271,-9.07470,-1.09776,23,Pericyte & Smooth muscle
cell_04272,-7.91655,-1.71954,23,Pericyte & Smooth muscle
cell_04273,-8.72885,-1.46718,23,Pericyte & Smooth muscle
cell_04274,-8.13368,-2.30983,23,Pericyte & Smooth muscle
cell_04275,-8.28969,-1.57185,23,Pericyte & Smooth muscle
cell_04276,-10.35567,-1.22596,23,Pericyte & Smooth muscle
cell_04277,-8.79435,-2.79278,23,Pericyte & Smooth muscle
cell_04278,-8.71040,-1.29246,23,Pericyte & Smooth muscle
cell_04279,-9.68644,-0.97030,23,Pericyte & Smooth muscle
cell_04280,-9.27143,-0.75097,23,Pericyte & Smooth muscle
cell_04281,-9.20068,-1.62224,23,Pericyte & Smooth muscle
cell_04282,-8.71971,-0.36088,23,Pericyte & Smooth muscle
cell_04283,-8.47178,-1.79954,23,Pericyte & Smooth muscle
cell_04284,-8.31225,-1.25556,23,Pericyte & Smooth muscle
cell_04285,-8.57467,-2.30674,23,Pericyte & Smooth muscle
cell_04286,-7.57957,-0.87146,23,Pericyte & Smooth muscle
cell_04287,-8.66484,-1.20363,23,Pericyte & Smooth muscle
cell_04288,-9.25133,-1.81713,23,Pericyte & Smooth muscle
cell_04289,-8.34027,-2.16944,23,Pericyte & Smooth muscle
cell_04290,-7.19203,-2.56318,23,Pericyte & Smooth muscle
cell_04291,-8.86638,-1.72622,23,Pericyte & Smooth muscle
cell_04292,-6.00732,-2.01903,23,Pericyte & Smooth muscle
cell_04293,-7.63291,-2.24516,23,Pericyte & Smooth muscle
cell_04294,-8.56212,-0.65035,23,Pericyte & Smooth muscle
cell_04295,-7.17933,-1.24803,23,Pericyte & Smooth muscle
cell_04296,-8.88710,-1.76640,23,Pericyte & Smooth muscle
cell_04297,-8.08485,-2.54832,23,Pericyte & Smooth muscle
cell_04298,-9.78417,-2.76988,23,Pericyte & Smooth muscle
cell_04299,-8.54893,-1.94671,23,Pericyte & Smooth muscle
cell_04300,-8.07283,-0.25891,23,Pericyte & Smooth muscle
cell_04301,-8.01615,-1.77348,23,Pericyte & Smooth muscle
cell_04302,-8.90026,-1.42197,23,Pericyte & Smooth muscle
cell_04303,-9.11401,-1.63458,23,Pericyte & Smooth muscle
cell_04304,-9.07814,-1.20172,23,Pericyte & Smooth muscle
cell_04305,-10.60443,-0.98555,23,Pericyte & Smooth muscle
cell_04306,-8.71118,-1.03395,23,Pericyte & Smooth muscle
cell_04307,-8.32871,-2.08289,23,Pericyte & Smooth muscle
cell_04308,-9.32318,-1.82692,23,Pericyte & Smooth muscle
cell_04309,-8.00495,-1.74005,23,Pericyte & Smooth muscle
cell_04310,-8.44122,-1.34532,23,Pericyte & Smooth muscle
cell_04311,-8.72320,-1.71223,23,Pericyte & Smooth muscle
cell_04312,-9.17610,-1.82869,23,Pericyte & Smooth muscle
cell_04313,-8.27740,-1.44976,23,Pericyte & Smooth muscle
cell_04314,-6.82881,-1.05809,23,Pericyte & Smooth muscle
cell_04315,-8.55143,-1.44279,23,Pericyte & Smooth muscle
cell_04316,-9.73686,-0.84092,23,Pericyte & Smooth muscle
cell_04317,-9.59207,-2.23492,23,Pericyte & Smooth muscle
cell_04318,-8.24188,-2.51232,23,Pericyte & Smooth muscle
cell_04319,-8.46032,-1.64312,23,Pericyte & Smooth muscle
cell_04320,-7.87637,-0.69541,23,Pericyte & Smooth muscle
cell_04321,-3.44026,-1.98172,19,Melanocyte
cell_04322,-3.76117,-1.64312,19,Melanocyte
cell_04323,-3.63872,-2.23220,19,Melanocyte
cell_04324,-5.68435,-1.74310,19,Melanocyte
cell_04325,-3.65431,-0.80073,19,Melanocyte
cell_04326,-5.68542,-0.36761,19,Melanocyte
cell_04327,-2.80549,-0.65985,19,Melanocyte
cell_04328,-3.26681,-1.03577,19,Melanocyte
cell_04329,-3.63440,-1.86584,19,Melanocyte
cell_04330,-4.22227,-1.50778,19,Melanocyte
cell_04331,-4.01932,-2.18895,19,Melanocyte
cell_04332,-3.69646,-0.73472,19,Melanocyte
cell_04333,-4.09191,-0.80415,19,Melanocyte
cell_04334,-4.41549,-2.22391,19,Melanocyte
cell_04335,-3.46536,-2.25875,19,Melanocyte
cell_04336,-4.23417,-2.72848,19,Melanocyte
cell_04337,-2.45778,-2.17999,19,Melanocyte
cell_04338,-4.95946,-3.04727,19,Melanocyte
cell_04339,-3.56936,-1.62805,19,Melanocyte
cell_04340,-3.70651,-1.53960,19,Melanocyte
cell_04341,-3.88710,-1.36230,19,Melanocyte
cell_04342,-3.85209,-2.59367,19,Melanocyte
cell_04343,-4.78282,-1.56600,19,Melanocyte
cell_04344,-3.75076,-2.01585,19,Melanocyte
cell_04345,-4.11171,-2.81885,19,Melanocyte
cell_04346,-4.67623,-2.59727,19,Melanocyte
cell_04347,-3.76400,-1.95139,19,Melanocyte
cell_04348,-4.15838,-2.30585,19,Melanocyte
cell_04349,-3.97217,-1.47184,19,Melanocyte
cell_04350,-4.22779,-0.24522,19,Melanocyte
cell_04351,-4.92406,-0.43648,19,Melanocyte
cell_04352,-3.38455,-2.03594,19,Melanocyte
cell_04353,-4.28487,-2.03038,19,Melanocyte
cell_04354,-4.31905,-1.30144,19,Melanocyte
cell_04355,-5.15689,-1.92635,19,Melanocyte
cell_04356,-2.79178,-1.11020,19,Melanocyte
cell_04357,-4.83183,-1.14990,19,Melanocyte
cell_04358,-3.61719,-0.71880,19,Melanocyte
cell_04359,-4.91303,-1.18420,19,Melanocyte
cell_04360,-4.58880,-2.21629,19,Melanocyte
cell_04361,-5.21701,-1.01843,19,Melanocyte
cell_04362,-4.32184,-0.86400,19,Melanocyte
cell_04363,-3.56516,-0.44316,19,Melanocyte
cell_04364,-3.98464,-1.08635,19,Melanocyte
cell_04365,-4.24679,-0.98082,19,Melanocyte
cell_04366,-3.12122,-1.64397,19,Melanocyte
cell_04367,-4.20718,-0.97136,19,Melanocyte
cell_04368,-4.12492,-1.13209,19,Melanocyte
cell_04369,-3.28238,-1.65689,19,Melanocyte
cell_04370,-4.23513,-0.38977,19,Melanocyte
cell_04371,-3.96597,-1.24349,19,Melanocyte
cell_04372,-4.77610,-0.60782,19,Melanocyte
cell_04373,-3.92020,-1.52112,19,Melanocyte
cell_04374,-3.82971,-2.30347,19,Melanocyte
cell_04375,-4.57980,-0.94303,19,Melanocyte
cell_04376,-5.39356,-0.70367,19,Melanocyte
cell_04377,-3.84517,-2.21605,19,Melanocyte
cell_04378,-4.73649,-0.33876,19,Melanocyte
cell_04379,-3.18250,-1.90796,19,Melanocyte
cell_04380,-3.78801,-0.39623,19,Melanocyte
cell_04381,-4.45859,-1.18878,19,Melanocyte
cell_04382,-2.81456,-0.77889,19,Melanocyte
cell_04383,-2.76652,0.46941,19,Melanocyte
cell_04384,-4.49412,-1.37677,19,Melanocyte
cell_04385,-2.65860,-2.82949,19,Melanocyte
cell_04386,-2.43295,-1.14448,19,Melanocyte
cell_04387,-3.23224,-3.57646,19,Melanocyte
cell_04388,-4.80776,-1.18523,19,Melanocyte
cell_04389,-3.41481,-1.56539,19,Melanocyte
cell_04390,-4.77733,-1.70005,19,Melanocyte
cell_04391,-4.05815,-0.44332,19,Melanocyte
cell_04392,-4.27561,-0.50404,19,Melanocyte
cell_04393,-3.28119,-1.25594,19,Melanocyte
cell_04394,-4.36680,-2.30136,19,Melanocyte
cell_04395,-4.16847,-0.25157,19,Melanocyte
cell_04396,-4.16567,-1.86382,19,Melanocyte
cell_04397,-4.14282,-1.85705,19,Melanocyte
cell_04398,-3.91661,-2.53365,19,Melanocyte
cell_04399,-3.65933,-1.98364,19,Melanocyte
cell_04400,-3.25498,-0.43534,19,Melanocyte
cell_04401,-4.04579,-1.49510,19,Melanocyte
cell_04402,-5.30605,-1.34714,19,Melanocyte
cell_04403,-4.14604,-0.88879,19,Melanocyte
cell_04404,-4.22548,-1.46053,19,Melanocyte
cell_04405,-4.94466,-0.55855,19,Melanocyte
cell_04406,-3.48506,-1.49557,19,Melanocyte
cell_04407,-3.55862,-1.78476,19,Melanocyte
cell_04408,-4.39933,-2.35131,19,Melanocyte
cell_04409,-4.00373,-1.91600,19,Melanocyte
cell_04410,-4.58880,-0.56619,19,Melanocyte
cell_04411,-2.38928,-1.47542,19,Melanocyte
cell_04412,-4.86790,-0.51363,19,Melanocyte
cell_04413,-5.89706,-1.51299,19,Melanocyte
cell_04414,-4.07858,-0.97153,19,Melanocyte
cell_04415,-3.32491,-0.35066,19,Melanocyte
cell_04416,-3.95842,-0.94480,19,Melanocyte
cell_04417,-3.36890,-1.85091,19,Melanocyte
cell_04418,-3.51189,-2.08189,19,Melanocyte
cell_04419,-3.94055,-1.62933,19,Melanocyte
cell_04420,-4.01358,-1.74346,19,Melanocyte
cell_04421,-4.54136,-0.75791,19,Melanocyte
cell_04422,-2.65313,-1.27177,19,Melanocyte
cell_04423,-2.80138,-0.96804,19,Melanocyte
cell_04424,-3.47076,-1.30909,19,Melanocyte
cell_04425,-5.74702,-1.28559,19,Melanocyte
cell_04426,-3.94562,-0.81835,19,Melanocyte
cell_04427,-3.65104,-2.24011,19,Melanocyte
cell_04428,-4.57456,-0.68727,19,Melanocyte
cell_04429,-4.22049,-2.12638,19,Melanocyte
cell_04430,-4.22536,0.53340,19,Melanocyte
cell_04431,-4.24371,-0.69775,19,Melanocyte
cell_04432,-4.17034,-1.26383,19,Melanocyte
cell_04433,-3.52517,-1.96576,19,Melanocyte
cell_04434,-4.78636,-2.62009,19,Melanocyte
cell_04435,-4.14097,-2.47420,19,Melanocyte
cell_04436,-4.04194,-0.18882,19,Melanocyte
cell_04437,-3.89271,0.13548,19,Melanocyte
cell_04438,-5.22003,-1.27509,19,Melanocyte
cell_04439,-4.83034,-0.88221,19,Melanocyte
cell_04440,-4.51529,-2.07950,19,Melanocyte
cell_04441,-2.66950,-1.27268,19,Melanocyte
cell_04442,-3.99964,-2.61124,19,Melanocyte
cell_04443,-4.51646,-2.09481,19,Melanocyte
cell_04444,-4.10345,-0.68838,19,Melanocyte
cell_04445,-4.83080,-1.73480,19,Melanocyte
cell_04446,-3.73639,-0.72711,19,Melanocyte
cell_04447,-4.24563,-0.95294,19,Melanocyte
cell_04448,-4.32362,-0.74271,19,Melanocyte
cell_04449,-4.46291,-1.59569,19,Melanocyte
cell_04450,-3.66292,-1.15590,19,Melanocyte
cell_04451,-3.67700,-1.18886,19,Melanocyte
cell_04452,-4.80507,-2.38398,19,Melanocyte
cell_04453,-3.69655,-2.80094,19,Melanocyte
cell_04454,-3.18608,-0.55413,19,Melanocyte
cell_04455,-3.34960,-2.41893,19,Melanocyte
cell_04456,-4.90272,-1.86296,19,Melanocyte
cell_04457,-4.41674,-0.62594,19,Melanocyte
cell_04458,-3.82613,-1.19145,19,Melanocyte
cell_04459,-3.54891,0.40481,19,Melanocyte
cell_04460,-4.40455,-1.14453,19,Melanocyte
cell_04461,-4.69554,-1.76214,19,Melanocyte
cell_04462,-2.72822,-1.35394,19,Melanocyte
cell_04463,-3.43371,-2.73622,19,Melanocyte
cell_04464,-4.86362,-2.39044,19,Melanocyte
cell_04465,-5.38005,-2.56999,19,Melanocyte
cell_04466,-3.36251,-2.24944,19,Melanocyte
cell_04467,-5.17748,-2.53728,19,Melanocyte
cell_04468,-3.44602,-1.27447,19,Melanocyte
cell_04469,-2.68781,-2.73084,19,Melanocyte
cell_04470,-4.68805,-0.87182,19,Melanocyte
cell_04471,-5.90517,-2.30745,19,Melanocyte
cell_04472,-4.45382,-1.62184,19,Melanocyte
cell_04473,-4.21376,-0.92844,19,Melanocyte
cell_04474,-5.69400,-1.28611,19,Melanocyte
cell_04475,-2.12436,-0.97896,19,Melanocyte
cell_04476,-3.65956,-2.10837,19,Melanocyte
cell_04477,-5.35547,-1.67279,19,Melanocyte
cell_04478,-5.04938,-1.49693,19,Melanocyte
cell_04479,-3.99808,-1.92879,19,Melanocyte
cell_04480,-4.57651,-1.24448,19,Melanocyte
cell_04481,-3.82899,-1.15362,19,Melanocyte
cell_04482,-4.04624,-1.11544,19,Melanocyte
cell_04483,-2.82859,-1.86462,19,Melanocyte
cell_04484,-3.41810,-0.25169,19,Melanocyte
cell_04485,-4.64654,-0.87306,19,Melanocyte
cell_04486,-4.47908,-1.78988,19,Melanocyte
cell_04487,-5.11004,-1.94441,19,Melanocyte
cell_04488,-4.11895,-1.16821,19,Melanocyte
cell_04489,-4.14623,-1.72032,19,Melanocyte
cell_04490,-4.89975,-1.94918,19,Melanocyte
cell_04491,-4.12760,-1.51485,19,Melanocyte
cell_04492,-4.78150,-1.06116,19,Melanocyte
cell_04493,-5.04485,-1.90895,19,Melanocyte
cell_04494,-4.49103,-0.05697,19,Melanocyte
cell_04495,-4.66880,-1.57613,19,Melanocyte
cell_04496,-4.92324,-0.15204,19,Melanocyte
cell_04497,-4.79446,-1.41860,19,Melanocyte
cell_04498,-5.14923,-2.58766,19,Melanocyte
cell_04499,-4.64620,-2.78213,19,Melanocyte
cell_04500,-4.42536,-0.73685,19,Melanocyte
cell_04501,-3.82438,6.35768,25,Hair follicle
cell_04502,-2.94223,7.44483,25,Hair follicle
cell_04503,-3.53767,6.40629,25,Hair follicle
cell_04504,-3.76290,5.60898,25,Hair follicle
cell_04505,-2.36188,7.20669,25,Hair follicle
cell_04506,-3.29216,6.46828,25,Hair follicle
cell_04507,-3.14729,7.64842,25,Hair follicle
cell_04508,-2.24407,7.03648,25,Hair follicle
cell_04509,-3.90824,6.84922,25,Hair follicle
cell_04510,-2.76163,7.00571,25,Hair follicle
cell_04511,-3.16217,5.75815,25,Hair follicle
cell_04512,-1.61142,6.66752,25,Hair follicle
cell_04513,-2.13143,5.63542,25,Hair follicle
cell_04514,-2.19974,6.10220,25,Hair follicle
cell_04515,-2.89780,6.80149,25,Hair follicle
cell_04516,-1.91702,6.90944,25,Hair follicle
cell_04517,-2.81034,7.22966,25,Hair follicle
cell_04518,-2.33048,6.99591,25,Hair follicle
cell_04519,-3.27071,5.65024,25,Hair follicle
cell_04520,-2.98350,7.32826,25,Hair follicle
cell_04521,-2.22454,6.53257,25,Hair follicle
cell_04522,-2.77965,6.44705,25,Hair follicle
cell_04523,-1.59580,6.47729,25,Hair follicle
cell_04524,-3.81200,6.39460,25,Hair follicle
cell_04525,-2.89600,6.51060,25,Hair follicle
cell_04526,-2.66184,6.30492,25,Hair follicle
cell_04527,-1.40900,8.16038,25,Hair follicle
cell_04528,-2.17759,6.78178,25,Hair follicle
cell_04529,-3.97561,6.80328,25,Hair follicle
cell_04530,-1.67054,6.17370,25,Hair follicle
cell_04531,-2.51133,6.46889,25,Hair follicle
cell_04532,-3.17924,7.20071,25,Hair follicle
cell_04533,-1.55968,7.13815,25,Hair follicle
cell_04534,-4.01779,6.76822,25,Hair follicle
cell_04535,-3.37193,6.64417,25,Hair follicle
cell_04536,-3.19140,6.38415,25,Hair follicle
cell_04537,-3.28184,6.40004,25,Hair follicle
cell_04538,-2.66721,6.62733,25,Hair follicle
cell_04539,-2.24307,6.08590,25,Hair follicle
cell_04540,-2.56215,7.40996,25,Hair follicle
cell_04541,-3.62585,7.53437,25,Hair follicle
cell_04542,-2.99215,7.05228,25,Hair follicle
cell_04543,-4.15370,6.27185,25,Hair follicle
cell_04544,-1.58422,7.70281,25,Hair follicle
cell_04545,-1.95339,6.88931,25,Hair follicle
cell_04546,-3.27430,6.87053,25,Hair follicle
cell_04547,-2.63675,5.65712,25,Hair follicle
cell_04548,-2.19444,7.30891,25,Hair follicle
cell_04549,-2.05542,7.54341,25,Hair follicle
cell_04550,-0.82016,7.22924,25,Hair follicle
cell_04551,-2.96824,7.82512,25,Hair follicle
cell_04552,-1.69069,6.94853,25,Hair follicle
cell_04553,-2.31761,7.49629,25,Hair follicle
cell_04554,-3.12645,5.99640,25,Hair follicle
cell_04555,-3.55387,6.40616,25,Hair follicle
cell_04556,-2.99457,6.74228,25,Hair follicle
cell_04557,-2.04414,6.56051,25,Hair follicle
cell_04558,-1.88551,6.58611,25,Hair follicle
cell_04559,-2.32740,6.66501,25,Hair follicle
cell_04560,-1.93323,6.66457,25,Hair follicle
cell_04561,-2.43039,6.96118,25,Hair follicle
cell_04562,-3.17854,7.40304,25,Hair follicle
cell_04563,-2.61429,6.71577,25,Hair follicle
cell_04564,-1.36740,6.72813,25,Hair follicle
cell_04565,-2.30819,7.76123,25,Hair follicle
cell_04566,-4.09726,6.17363,25,Hair follicle
cell_04567,-2.69295,6.06066,25,Hair follicle
cell_04568,-3.72286,6.20219,25,Hair follicle
cell_04569,-3.75655,7.48427,25,Hair follicle
cell_04570,-1.18205,6.67384,25,Hair follicle
cell_04571,-2.37398,7.44121,25,Hair follicle
cell_04572,-3.07688,5.04392,25,Hair follicle
cell_04573,-3.40469,6.50918,25,Hair follicle
cell_04574,-3.19337,6.89936,25,Hair follicle
cell_04575,-3.45018,8.04060,25,Hair follicle
cell_04576,-3.18964,6.60304,25,Hair follicle
cell_04577,-2.87540,5.76500,25,Hair follicle
cell_04578,-3.19476,7.09198,25,Hair follicle
cell_04579,-3.07074,5.86955,25,Hair follicle
cell_04580,-2.54621,7.50963,25,Hair follicle
cell_04581,-3.23209,5.97575,25,Hair follicle
cell_04582,-1.14178,6.21507,25,Hair follicle
cell_04583,-2.02588,5.54909,25,Hair follicle
cell_04584,-3.17404,7.24339,25,Hair follicle
cell_04585,-2.34848,6.24260,25,Hair follicle
cell_04586,-3.34314,7.14551,25,Hair follicle
cell_04587,-2.73162,5.42380,25,Hair follicle
cell_04588,-1.48239,7.33402,25,Hair follicle
cell_04589,-2.27758,6.88459,25,Hair follicle
cell_04590,-3.93457,6.92251,25,Hair follicle
cell_04591,-1.83405,5.57959,25,Hair follicle
cell_04592,-1.40149,6.40600,25,Hair follicle
cell_04593,-3.28187,7.28338,25,Hair follicle
cell_04594,-3.87481,6.93769,25,Hair follicle
cell_04595,-3.28260,7.25678,25,Hair follicle
cell_04596,-2.50740,6.02415,25,Hair follicle
cell_04597,-2.20664,7.23091,25,Hair follicle
cell_04598,-2.14987,6.66489,25,Hair follicle
cell_04599,-3.34467,7.04975,25,Hair follicle
cell_04600,-3.31719,6.27357,25,Hair follicle
cell_04601,-4.33481,7.29360,25,Hair follicle
cell_04602,-3.91136,5.64997,25,Hair follicle
cell_04603,-2.10338,6.03020,25,Hair follicle
cell_04604,-2.72711,7.89084,25,Hair follicle
cell_04605,-3.55213,7.21564,25,Hair follicle
cell_04606,-2.03904,7.05669,25,Hair follicle
cell_04607,-4.06422,6.17593,25,Hair follicle
cell_04608,-3.18453,5.97415,25,Hair follicle
cell_04609,-1.64587,6.54930,25,Hair follicle
cell_04610,-3.12569,7.26997,25,Hair follicle
cell_04611,-3.74429,6.68315,25,Hair follicle
cell_04612,-2.91990,6.39878,25,Hair follicle
cell_04613,-3.31405,8.12282,25,Hair follicle
cell_04614,-4.14521,6.73242,25,Hair follicle
cell_04615,-2.73534,7.61174,25,Hair follicle
cell_04616,-2.50593,6.77511,25,Hair follicle
cell_04617,-1.85706,6.95183,25,Hair follicle
cell_04618,-2.97576,6.74906,25,Hair follicle
cell_04619,-3.06614,6.92485,25,Hair follicle
cell_04620,-2.63747,6.62774,25,Hair follicle
cell_04621,-3.83804,7.14535,25,Hair follicle
cell_04622,-2.00007,6.93935,25,Hair follicle
cell_04623,-2.83543,7.17839,25,Hair follicle
cell_04624,-4.01591,4.95523,25,Hair follicle
cell_04625,-3.60011,7.23575,25,Hair follicle
cell_04626,-2.24796,6.93995,25,Hair follicle
cell_04627,-2.94167,5.62436,25,Hair follicle
cell_04628,-2.66407,6.36558,25,Hair follicle
cell_04629,-3.42742,7.17595,25,Hair follicle
cell_04630,-3.57171,6.99788,25,Hair follicle
cell_04631,-4.56291,6.63832,25,Hair follicle
